gene_id,score,gene_name
ENSG00000290463.1_2,0.03499336553734897,ENSG00000290463
ENSG00000260683.1_8,0.03498598113326371,ENSG00000260683
ENSG00000290679.1_1,0.03497764013283399,ENSG00000290679
ENSG00000248176.2_10,0.03496732865210159,ENSG00000248176
ENSG00000271992.1_9,0.03492409268400087,ENSG00000271992
ENSG00000260857.3_12,0.034887081284873334,ENSG00000260857
ENSG00000291009.1_2,0.034881717592302346,ENSG00000291009
ENSG00000268266.1_5,0.03481069542139985,ENSG00000268266
ENSG00000285825.2_7,0.034794801093711955,CCDC15-DT
ENSG00000285802.1_6,0.03478767650528895,ENSG00000285802
ENSG00000284657.1_6,0.03478014922245032,ENSG00000284657
ENSG00000282381.2_9,0.03477854658983599,ENSG00000282381
ENSG00000290985.1_2,0.034775321284904764,SLC6A10P
ENSG00000235399.1_10,0.03469733074147678,ENSG00000235399
ENSG00000235215.2_11,0.0346941554813247,ENSG00000235215
ENSG00000227042.1_8,0.03459945945114648,ENSG00000227042
ENSG00000285771.1_6,0.034569612608565004,ENSG00000285771
ENSG00000286747.1_5,0.03456749109402965,ENSG00000286747
ENSG00000289343.1_1,0.03455550917091555,ENSG00000289343
ENSG00000285639.1_6,0.03452816957733265,ENSG00000285639
ENSG00000224164.2_10,0.03451260886524619,LINC02828
ENSG00000274294.1_8,0.03448338710220656,ENSG00000274294
ENSG00000278153.1_8,0.034431261145901816,ENSG00000278153
ENSG00000285683.2_7,0.034334516237926604,ENSG00000285683
ENSG00000256582.1_7,0.034313611420140167,LINC02390
ENSG00000244706.4_12,0.0343029598683761,ENSG00000244706
ENSG00000255447.1_10,0.034270051376528644,ENSG00000255447
ENSG00000257845.1_10,0.0342258604558547,LINC02294
ENSG00000231630.1_10,0.03420423434515321,ENSG00000231630
ENSG00000290761.1_1,0.034190228425064056,ENSG00000290761
ENSG00000287308.1_5,0.03417578523877045,ENSG00000287308
ENSG00000253892.1_10,0.03414431289039581,ENSG00000253892
ENSG00000278990.1_7,0.03410426635652111,ENSG00000278990
ENSG00000233721.1_8,0.0340985911452043,ENSG00000233721
ENSG00000228826.3_11,0.03405234166627468,ENSG00000228826
ENSG00000229528.1_8,0.034033250264038244,ENSG00000229528
ENSG00000231173.1_9,0.03402380179880726,ENSG00000231173
ENSG00000285041.1_5,0.034009824655618,ENSG00000285041
ENSG00000287460.1_3,0.033987192054312734,ENSG00000287460
ENSG00000273342.1_8,0.033983832121882315,ENSG00000273342
ENSG00000291049.1_2,0.033967492548894335,FAM86B3P
ENSG00000289274.1_2,0.03392410890847261,ENSG00000289274
ENSG00000290462.1_1,0.03392225871232528,CYP4F35P
ENSG00000277757.4_13,0.0339188755529722,ENSG00000277757
ENSG00000288778.2_2,0.03390587527134372,ENSG00000288778
ENSG00000289176.1_1,0.033872417823370096,ENSG00000289176
ENSG00000290023.1_1,0.033863353637094466,ENSG00000290023
ENSG00000231830.1_11,0.033828971785511246,ENSG00000231830
ENSG00000225105.2_9,0.03377503008347272,LINC01076
ENSG00000291235.1_2,0.03377319527774028,ENSG00000291235
ENSG00000259483.1_10,0.03376440085677781,ENSG00000259483
ENSG00000288005.1_5,0.03376319150358871,ENSG00000288005
ENSG00000238131.2_11,0.03374636592018066,LINC02854
ENSG00000285872.3_10,0.0337242295143374,ENSG00000285872
ENSG00000267509.5_8,0.03368101379363993,ENSG00000267509
ENSG00000233387.3_13,0.0336720105768796,IATPR
ENSG00000260905.1_9,0.033652351016275374,LINC02890
ENSG00000259359.2_12,0.033634108221753625,ENSG00000259359
ENSG00000272626.1_10,0.03362246533704876,ENSG00000272626
ENSG00000278146.1_9,0.03362181915606931,ENSG00000278146
ENSG00000285972.1_6,0.03357240501683335,CERNA2
ENSG00000224311.1_12,0.03356979799712488,WDTC1-DT
ENSG00000287223.1_5,0.03356833738860301,ENSG00000287223
ENSG00000290425.1_2,0.03355463105545645,PI4KAP1
ENSG00000197462.3_10,0.033551139207581085,ENSG00000197462
ENSG00000286703.1_3,0.03349414089387084,ENSG00000286703
ENSG00000288983.2_2,0.033489524881416106,ENSG00000288983
ENSG00000291121.1_2,0.03348268675362721,ENSG00000291121
ENSG00000255845.1_10,0.03345847303961508,ENSG00000255845
ENSG00000223804.1,0.033445629145915846,RP6-206I17.1
ENSG00000229175.2_8,0.03344044704789695,LINC00382
ENSG00000256362.2_10,0.03343790034367886,LINC02375
ENSG00000270091.1_10,0.033426173914302804,ENSG00000270091
ENSG00000257395.1_11,0.03342440046326601,ENSG00000257395
ENSG00000258850.1_9,0.03330011445630869,ENSG00000258850
ENSG00000226601.1_8,0.033294408969375085,ENSG00000226601
ENSG00000212930.3_8,0.03329383416088767,ENSG00000212930
ENSG00000287721.1_3,0.03326973675169807,ENSG00000287721
ENSG00000280037.1_7,0.03319558696987532,ENSG00000280037
ENSG00000289624.1_1,0.03316031402646652,ENSG00000289624
ENSG00000226903.3_9,0.033131799250091076,LINC00354
ENSG00000232212.1_6,0.03305758805432515,LINC01701
ENSG00000250551.1_7,0.03304069805253732,MIR583HG
ENSG00000288531.1_5,0.03303184498460958,ENSG00000288531
ENSG00000258098.2_10,0.03301965079260699,LINC02286
ENSG00000289132.1_2,0.032998241706780666,ENSG00000289132
ENSG00000286539.1_3,0.0329853491313014,ENSG00000286539
ENSG00000272795.1_8,0.03297212374261516,GAR1-DT
ENSG00000288026.1_5,0.03295501168915779,ENSG00000288026
ENSG00000234692.1_10,0.03294639611910134,ENSG00000234692
ENSG00000271849.1_8,0.03291185393491928,MAN2A1-DT
ENSG00000254847.1_10,0.032893243214320536,ENSG00000254847
ENSG00000287722.1_3,0.032893183019886425,ENSG00000287722
ENSG00000285738.1_4,0.03288001475351554,ENSG00000285738
ENSG00000288730.1_1,0.032872421720886884,ENSG00000288730
ENSG00000285128.1_5,0.0328224848665713,ENSG00000285128
ENSG00000288772.2_2,0.032762571936296836,ENSG00000288772
ENSG00000259542.5_10,0.03274495599813202,ENSG00000259542
ENSG00000254288.1_9,0.032645045388784995,ENSG00000254288
ENSG00000225582.2_7,0.03262467050755826,ENSG00000225582
ENSG00000223586.6_8,0.03261981306407024,LINC01312
ENSG00000282317.1_8,0.03260869145837799,ENSG00000282317
ENSG00000257193.1_7,0.032607875748524695,LINC02385
ENSG00000287346.1_5,0.03260761190141342,ENSG00000287346
ENSG00000241921.1_10,0.03255777021837764,ENSG00000241921
ENSG00000249837.1_11,0.032554199904899564,ENSG00000249837
ENSG00000274818.1_10,0.03251872413003051,ENSG00000274818
ENSG00000290991.1_2,0.03251276556714174,ENSG00000290991
ENSG00000284744.1_6,0.03249870329130289,ENSG00000284744
ENSG00000260021.1_10,0.03249485440424684,ENSG00000260021
ENSG00000289518.1_1,0.03246514611186332,ENSG00000289518
ENSG00000250735.5_8,0.032411342609936,ENSG00000250735
ENSG00000283003.4_12,0.03239270458435442,ENSG00000283003
ENSG00000236299.8_16,0.03234071059244188,ENSG00000236299
ENSG00000230285.1_10,0.03233852131036749,ENSG00000230285
ENSG00000260151.1_8,0.03229747551757737,LINC02673
ENSG00000284685.2_8,0.032295192673128074,ENSG00000284685
ENSG00000250739.1_4,0.03225423516183297,LINC01262
ENSG00000286541.1_5,0.03224254971079344,ENSG00000286541
ENSG00000290980.1_1,0.03223886222879275,ENSG00000290980
ENSG00000253693.1_8,0.03220683596622949,ENSG00000253693
ENSG00000287240.1_6,0.03217327103043043,ENSG00000287240
ENSG00000267407.2_10,0.03215657521271029,LINC02841
ENSG00000287597.1_5,0.032143185406376895,ENSG00000287597
ENSG00000254651.1_8,0.032136880371757055,ENSG00000254651
ENSG00000289898.1_1,0.03207902831313945,ENSG00000289898
ENSG00000286721.1_5,0.03206753376485937,ENSG00000286721
ENSG00000259906.1_10,0.032052732015929085,ENSG00000259906
ENSG00000257781.1_8,0.03202263170545706,ENSG00000257781
ENSG00000286508.1_6,0.03202149657563936,ENSG00000286508
ENSG00000286858.1_5,0.031978240301387746,ENSG00000286858
ENSG00000286407.1_5,0.03191290117118546,ENSG00000286407
ENSG00000250418.1_12,0.031911660099010045,ENSG00000250418
ENSG00000289298.2_2,0.031911064679453635,ENSG00000289298
ENSG00000290060.1_1,0.03188185372110744,ENSG00000290060
ENSG00000230323.6_9,0.0318736893280444,LINC00159
ENSG00000248762.2_10,0.03186198437025428,ENSG00000248762
ENSG00000289286.1_1,0.03183657319871845,ENSG00000289286
ENSG00000287217.1_6,0.0318074291265572,ENSG00000287217
ENSG00000287040.1_4,0.031794447130687555,ENSG00000287040
ENSG00000264869.2_10,0.03173606311224582,ENSG00000264869
ENSG00000287807.1_5,0.03172038089664063,ENSG00000287807
ENSG00000260945.1_10,0.031720171808441985,ENSG00000260945
ENSG00000241059.2_8,0.03167776170333359,ENSG00000241059
ENSG00000265484.2_11,0.03167342835874813,ENSG00000265484
ENSG00000224375.1_8,0.03166937530685571,ENSG00000224375
ENSG00000289077.1_1,0.03165244700427854,ENSG00000289077
ENSG00000286839.1_5,0.03164825661422254,ENSG00000286839
ENSG00000253315.1_7,0.0316429449077313,LINC01932
ENSG00000286770.1_5,0.03161451377096879,ENSG00000286770
ENSG00000291090.1_2,0.03160827058669972,CCDC144BP
ENSG00000290660.1_2,0.03159986936482837,ENSG00000290660
ENSG00000224018.2_11,0.03157242077328104,ENSG00000224018
ENSG00000259244.1_11,0.03157131474911654,ENSG00000259244
ENSG00000290942.1_2,0.03146023517085789,BPIFA4P
ENSG00000255772.5_6,0.03145657133124405,LINC01479
ENSG00000233069.1_8,0.03136448471775996,ENSG00000233069
ENSG00000287008.1_3,0.031352778767012805,ENSG00000287008
ENSG00000286765.1_3,0.03131777556509845,ENSG00000286765
ENSG00000289280.2_2,0.03128758753499114,ENSG00000289280
ENSG00000214970.8_11,0.0312857310290672,ENSG00000214970
ENSG00000289063.2_2,0.03128454884410967,ENSG00000289063
ENSG00000261831.2_11,0.03128184797738975,ENSG00000261831
ENSG00000223623.1_10,0.031218096450570006,ENSG00000223623
ENSG00000283973.2_10,0.031211302070164627,ENSG00000283973
ENSG00000257756.6_10,0.031200264361220337,LINC02386
ENSG00000274937.1_8,0.031200036262688385,ENSG00000274937
ENSG00000229791.1_10,0.03118913353911235,ENSG00000229791
ENSG00000290958.1_1,0.031179280409878163,ENSG00000290958
ENSG00000249066.2_11,0.031115138422687677,LINC02496
ENSG00000279165.1_7,0.03107671808145537,ENSG00000279165
ENSG00000290555.1_2,0.031047646262429795,LINC00680
ENSG00000290411.1_1,0.031046096500345642,ENSG00000290411
ENSG00000280372.1_7,0.031002801346039246,ENSG00000280372
ENSG00000285597.1_6,0.030999467056984198,ENSG00000285597
ENSG00000286727.1_5,0.03099556946517455,ENSG00000286727
ENSG00000286960.1_4,0.03098786467983247,ENSG00000286960
ENSG00000289200.1_1,0.030985993125382975,ENSG00000289200
ENSG00000259774.1_8,0.030967336042612897,ENSG00000259774
ENSG00000224844.1_7,0.030945920018566518,ENSG00000224844
ENSG00000286409.2_6,0.030930780214408267,ENSG00000286409
ENSG00000287472.1_3,0.030922497044560484,ENSG00000287472
ENSG00000286964.1_3,0.03090871253712546,ENSG00000286964
ENSG00000279754.1_7,0.03085025161601981,ENSG00000279754
ENSG00000235523.1_8,0.03084332276162903,ENSG00000235523
ENSG00000226488.2_8,0.030824806912070367,LINC01824
ENSG00000259255.1_11,0.03080616168149509,ENSG00000259255
ENSG00000289188.1_1,0.030800794895018534,ENSG00000289188
ENSG00000286817.1_5,0.030766184786332404,ENSG00000286817
ENSG00000244349.1_9,0.030747952271316218,ENSG00000244349
ENSG00000267547.1_9,0.03068574796976829,ENSG00000267547
ENSG00000286369.2_4,0.03068164478286128,ENSG00000286369
ENSG00000291265.1_2,0.03067375876302409,ENSG00000291265
ENSG00000286421.1_5,0.03065445814149074,ENSG00000286421
ENSG00000289206.1_1,0.030647981290055238,ENSG00000289206
ENSG00000248223.1_8,0.030634291619319177,ENSG00000248223
ENSG00000223863.1_6,0.03058542815828846,LINC01805
ENSG00000258810.1_8,0.03058221468714621,ENSG00000258810
ENSG00000260264.1_7,0.030537854208696164,LINC02194
ENSG00000286731.1_4,0.03053549909533952,ENSG00000286731
ENSG00000290099.1_1,0.030519477291391834,ENSG00000290099
ENSG00000286099.1_4,0.030518959001349,ENSG00000286099
ENSG00000285663.1_6,0.03050976865861335,ENSG00000285663
ENSG00000286866.1_5,0.030489299434373354,ENSG00000286866
ENSG00000248469.1_11,0.030488697750092598,ENSG00000248469
ENSG00000248893.3_6,0.030469871875176295,FAM138E
ENSG00000253432.1_10,0.030460737482726173,ENSG00000253432
ENSG00000278464.2_11,0.030451858820053686,ENSG00000278464
ENSG00000285922.1_6,0.030420248554062678,ENSG00000285922
ENSG00000237612.1_8,0.030410898664488255,ENSG00000237612
ENSG00000254344.3_8,0.030369402713093532,LINC01288
ENSG00000226813.3_9,0.0303590533667268,LINC01941
ENSG00000258181.1_12,0.03033005807675334,ENSG00000258181
ENSG00000289385.1_1,0.030319557688503314,ENSG00000289385
ENSG00000282843.1_13,0.030317397733117212,ENSG00000282843
ENSG00000259582.4_12,0.030299035329294167,ENSG00000259582
ENSG00000286119.1_6,0.030278271308089043,ENSG00000286119
ENSG00000287761.1_5,0.030254875472539577,ENSG00000287761
ENSG00000289007.2_2,0.03023561665731302,ENSG00000289007
ENSG00000248872.2_9,0.03022557646974267,LINC02431
ENSG00000289112.2_2,0.030220051571651356,ENSG00000289112
ENSG00000253143.3_10,0.030213801894129477,ENSG00000253143
ENSG00000253672.1_10,0.0301780693498921,ENSG00000253672
ENSG00000261671.1_8,0.030145991993224163,ENSG00000261671
ENSG00000254594.5_9,0.0301274604813566,LINC02686
ENSG00000240450.1_8,0.030065491341140095,CSPG4P1Y
ENSG00000290591.1_2,0.030053076180176365,ENSG00000290591
ENSG00000251526.1_8,0.030041021637279366,LINC02435
ENSG00000265494.1_8,0.03001673236779583,ENSG00000265494
ENSG00000233472.1_11,0.03000615016174137,ENSG00000233472
ENSG00000224932.2_10,0.030003931596247,LINC02262
ENSG00000237713.1_10,0.029958878270624944,ENSG00000237713
ENSG00000286121.1_5,0.0299587449656724,ENSG00000286121
ENSG00000261745.2_10,0.029951218546995048,ENSG00000261745
ENSG00000282787.1_8,0.029938840056867297,ENSG00000282787
ENSG00000261213.1_8,0.02988975732461553,ENSG00000261213
ENSG00000291034.1_2,0.02988098544453202,ENSG00000291034
ENSG00000227029.1_8,0.029871067420133946,ENSG00000227029
ENSG00000288002.1_5,0.029833093158349606,ENSG00000288002
ENSG00000290871.1_2,0.029810632573652473,GTF2IP1
ENSG00000233479.1_8,0.029736295803959634,ENSG00000233479
ENSG00000288084.1_5,0.02968959314746666,ENSG00000288084
ENSG00000290763.1_2,0.02968684032093748,SDHAP1
ENSG00000287189.2_5,0.029684669843581358,ENSG00000287189
ENSG00000272777.1_8,0.02968307444372912,ENSG00000272777
ENSG00000286739.2_5,0.029679567293874255,ENSG00000286739
ENSG00000272519.1_11,0.029652287065184434,ENSG00000272519
ENSG00000275799.1_9,0.029624236928426435,ENSG00000275799
ENSG00000285448.1_9,0.029613755967012913,ENSG00000285448
ENSG00000290004.1_1,0.029612240354837047,ENSG00000290004
ENSG00000258569.1_11,0.02960733437969931,VASH1-DT
ENSG00000288874.2_2,0.02955585575937563,ENSG00000288874
ENSG00000266977.2_12,0.02954800235005695,ENSG00000266977
ENSG00000287731.1_3,0.02951204807664247,ENSG00000287731
ENSG00000260583.1_9,0.02950995418988026,ENSG00000260583
ENSG00000289725.1_3,0.029500300071372613,ENSG00000289725
ENSG00000286557.1_5,0.029497336180310186,ENSG00000286557
ENSG00000236856.1_8,0.029457115321861623,ENSG00000236856
ENSG00000224583.1_9,0.029427456874397608,ENSG00000224583
ENSG00000236173.1_10,0.029421564781566586,ENSG00000236173
ENSG00000267286.1_10,0.02940228169666191,ENSG00000267286
ENSG00000234900.1_10,0.029369793341040493,ENSG00000234900
ENSG00000290614.1_2,0.029367033800017196,PRSS40A
ENSG00000235293.1_6,0.02935801169793803,ENSG00000235293
ENSG00000278737.1_8,0.02933622568374223,ENSG00000278737
ENSG00000205057.6_7,0.029319743876826808,CLLU1-AS1
ENSG00000286115.1_6,0.02926395757019782,ENSG00000286115
ENSG00000253396.1_8,0.02923610120010342,ENSG00000253396
ENSG00000288615.1_3,0.02922165693086504,ENSG00000288615
ENSG00000287718.1_5,0.0292178317440796,ENSG00000287718
ENSG00000276768.1_8,0.02921632708753712,ENSG00000276768
ENSG00000277863.1_3,0.0291675559949943,ENSG00000277863
ENSG00000225387.1_8,0.02915136190790939,ENSG00000225387
ENSG00000227089.2_11,0.029134705824416372,ENSG00000227089
ENSG00000286128.1_1,0.029131923222013998,ENSG00000286128
ENSG00000265400.1_8,0.029127553481413257,ENSG00000265400
ENSG00000259268.2_9,0.029057905202812512,ENSG00000259268
ENSG00000273998.1_8,0.028989591365139386,ENSG00000273998
ENSG00000287171.1_5,0.028989356599244367,ENSG00000287171
ENSG00000289412.2_2,0.028984133879547666,ENSG00000289412
ENSG00000259656.1_10,0.02898219510467441,ENSG00000259656
ENSG00000236611.1_7,0.02893780263764962,LINC02556
ENSG00000226364.1_8,0.028913041714548157,LINC02089
ENSG00000273476.1_8,0.028899572914145875,ENSG00000273476
ENSG00000223462.2_10,0.028891151796290548,ENSG00000223462
ENSG00000229599.2_10,0.028841620692725826,LINC00411
ENSG00000258175.1_9,0.02883679090844706,LINC02300
ENSG00000255814.2_10,0.028825467258403726,LINC02439
ENSG00000289172.2_2,0.028825185545482225,ENSG00000289172
ENSG00000287317.1_3,0.02880728472345308,ENSG00000287317
ENSG00000285524.1_4,0.028806683665618595,ENSG00000285524
ENSG00000280420.1_3,0.028801800120167004,ENSG00000280420
ENSG00000258633.1_11,0.028795993060046682,RRAGAP1-AS1
ENSG00000271395.2_9,0.028787735843376322,LINC02336
ENSG00000271427.1_8,0.02876201948376282,ENSG00000271427
ENSG00000236094.3_11,0.02875813162842273,LINC00545
ENSG00000286277.1_3,0.02872287816423048,ENSG00000286277
ENSG00000289301.2_2,0.02872116906931451,ENSG00000289301
ENSG00000235127.1_7,0.02867646238495896,ENSG00000235127
ENSG00000234446.3_7,0.02867470896994742,ENSG00000234446
ENSG00000287352.1_5,0.028653727305866333,ENSG00000287352
ENSG00000282840.1_11,0.028647374855156307,ENSG00000282840
ENSG00000226661.1_10,0.02864678244060881,ENSG00000226661
ENSG00000253489.1_11,0.028646577530957763,ENSG00000253489
ENSG00000203605.3_8,0.02861050392774231,ENSG00000203605
ENSG00000289039.1_2,0.02858605069551364,ENSG00000289039
ENSG00000243345.1_8,0.02857438844042892,ENSG00000243345
ENSG00000291105.1_2,0.028567212935587824,ENSG00000291105
ENSG00000288932.2_2,0.02855850144625878,ENSG00000288932
ENSG00000286565.1_3,0.028520263771571717,ENSG00000286565
ENSG00000251487.1_11,0.0285168870464852,ENSG00000251487
ENSG00000283051.1_8,0.028466989211993282,LINC01668
ENSG00000249429.1_10,0.02845334337034195,ENSG00000249429
ENSG00000285695.1_4,0.028442167010274202,ENSG00000285695
ENSG00000256286.2_10,0.028440464919069253,ENSG00000256286
ENSG00000225815.2_9,0.02843179441967389,ENSG00000225815
ENSG00000286366.1_3,0.02839587717278918,ENSG00000286366
ENSG00000290684.1_1,0.028365786786141132,OR2W5P
ENSG00000230401.1_8,0.028277110542160006,LINC01972
ENSG00000283096.1_8,0.028233233378204128,ENSG00000283096
ENSG00000235009.1_6,0.02822645331194411,LINC01883
ENSG00000286780.1_5,0.028224875123731653,ENSG00000286780
ENSG00000287347.1_5,0.028213484593302928,ENSG00000287347
ENSG00000234225.2_12,0.028148732693705117,ENSG00000234225
ENSG00000232494.2_11,0.028146340417978796,ENSG00000232494
ENSG00000179028.4_8,0.0281414990863589,ENSG00000179028
ENSG00000226680.2_11,0.02812016790374738,ENSG00000226680
ENSG00000248148.1_8,0.0280922778784244,ENSG00000248148
ENSG00000250716.1_9,0.028079902548711063,LINC01017
ENSG00000273348.1_8,0.028049137226439137,ENSG00000273348
ENSG00000289874.1_1,0.028032892746734275,ENSG00000289874
ENSG00000242107.2_8,0.02799846577264266,LINC01100
ENSG00000273664.1_8,0.02799731850388467,ENSG00000273664
ENSG00000288957.2_2,0.027970782746488593,ENSG00000288957
ENSG00000230720.1_8,0.027962073815608227,LINC02644
ENSG00000253737.1_11,0.027935532880906163,ENSG00000253737
ENSG00000282418.1_3,0.027931733378303732,ENSG00000282418
ENSG00000284702.1_8,0.027927897825688764,ENSG00000284702
ENSG00000227917.3_11,0.027891465535732633,ENSG00000227917
ENSG00000285722.1_5,0.027879898926749785,ENSG00000285722
ENSG00000285709.1_4,0.027877731213067237,ENSG00000285709
ENSG00000287740.1_5,0.027858473286353838,ENSG00000287740
ENSG00000279352.1_7,0.027795773220577774,ENSG00000279352
ENSG00000227824.1_8,0.027789327809579444,ENSG00000227824
ENSG00000286900.1_3,0.027768722124603903,ENSG00000286900
ENSG00000287922.1_5,0.027744958429631414,ENSG00000287922
ENSG00000282887.2_10,0.027709405129899455,ENSG00000282887
ENSG00000229630.1_8,0.027701082214073868,LINC01264
ENSG00000288762.1_1,0.027672735978106714,ENSG00000288762
ENSG00000226004.2_10,0.02765091366478677,LINC02528
ENSG00000286036.1_4,0.027589838954291644,ENSG00000286036
ENSG00000276210.2_9,0.027588688572883463,LINC00226
ENSG00000288814.1_1,0.02758279318785473,ENSG00000288814
ENSG00000256686.1_10,0.02756373977509436,ENSG00000256686
ENSG00000255355.1_5,0.02754523726795631,PATL1-DT
ENSG00000291047.1_2,0.02752976501075139,ENSG00000291047
ENSG00000237670.1_6,0.02749692162269355,LINC01866
ENSG00000288851.1_1,0.027491745418730118,ENSG00000288851
ENSG00000285668.1_6,0.027470343752011822,ENSG00000285668
ENSG00000289361.1_1,0.027436504989882104,ENSG00000289361
ENSG00000270755.1_8,0.027429922875749187,ENSG00000270755
ENSG00000286013.1_4,0.027426830161974294,ENSG00000286013
ENSG00000289211.1_1,0.027419557110397244,ENSG00000289211
ENSG00000290677.1_1,0.027373643583870164,ENSG00000290677
ENSG00000251575.3_9,0.027326225295924333,C5orf64-AS1
ENSG00000287384.1_5,0.027317543631639424,ENSG00000287384
ENSG00000225919.1_6,0.027313058217345018,LINC01745
ENSG00000231953.2_10,0.02729347906246722,ENSG00000231953
ENSG00000285300.1_6,0.02728250160713106,ENSG00000285300
ENSG00000230597.1_8,0.027241458132876605,ENSG00000230597
ENSG00000259320.2_13,0.027231808069883914,ENSG00000259320
ENSG00000290108.1_1,0.02722645978438558,ENSG00000290108
ENSG00000224626.1_5,0.027181090577057133,ENSG00000224626
ENSG00000225960.1_8,0.027169888105612435,ENSG00000225960
ENSG00000288998.2_2,0.027168793471922387,ENSG00000288998
ENSG00000230040.2_6,0.027168285355272933,LINC00364
ENSG00000248029.2_10,0.027113177260397164,ENSG00000248029
ENSG00000267406.1_11,0.027095819040501196,ENSG00000267406
ENSG00000257454.1_11,0.02708368443280236,ENSG00000257454
ENSG00000289163.1_1,0.027082519268219876,ENSG00000289163
ENSG00000289244.2_2,0.027075498671339186,ENSG00000289244
ENSG00000288657.1_3,0.027069282234741636,ENSG00000288657
ENSG00000288057.1_5,0.02706672378395706,ENSG00000288057
ENSG00000287944.1_3,0.027014987191124135,ENSG00000287944
ENSG00000223727.6_11,0.027005064529970396,ENSG00000223727
ENSG00000289003.1_1,0.026988715830706087,ENSG00000289003
ENSG00000234584.1_7,0.02696693699328921,ENSG00000234584
ENSG00000289190.2_2,0.02694920655919709,ENSG00000289190
ENSG00000290970.1_2,0.026867275146872465,ENSG00000290970
ENSG00000291212.1_1,0.02686422117945344,ENSG00000291212
ENSG00000248311.1_11,0.026859255522503414,ENSG00000248311
ENSG00000253699.1_8,0.026852768841769934,ENSG00000253699
ENSG00000261398.1_8,0.026837621886042155,ENSG00000261398
ENSG00000240440.1_11,0.026792449605027226,ENSG00000240440
ENSG00000289960.1_1,0.026790008930619346,ENSG00000289960
ENSG00000287313.1_3,0.026775839827757855,ENSG00000287313
ENSG00000226739.1_10,0.026748744631163432,ENSG00000226739
ENSG00000249521.1_6,0.02674610546813318,LINC02114
ENSG00000251170.6_10,0.026726577325470836,ENSG00000251170
ENSG00000248912.1_8,0.026722843092436648,ENSG00000248912
ENSG00000257268.1_8,0.02670023990379119,ENSG00000257268
ENSG00000240355.1_11,0.026697654046871442,ENSG00000240355
ENSG00000258616.5_10,0.026647469013244187,LINC02303
ENSG00000287569.1_3,0.02663940604923083,ENSG00000287569
ENSG00000228503.1_8,0.026630301971324398,ENSG00000228503
ENSG00000225249.6_8,0.026581708939522115,LINC00378
ENSG00000236347.1_8,0.026575420917022932,ENSG00000236347
ENSG00000287252.3_5,0.02657307922823528,ENSG00000287252
ENSG00000231098.1_8,0.02651377011569414,ENSG00000231098
ENSG00000286134.2_7,0.02650026395274206,ENSG00000286134
ENSG00000273650.1_8,0.02647901660347038,ENSG00000273650
ENSG00000287659.1_5,0.02647103215266655,ENSG00000287659
ENSG00000259981.1_5,0.026465400450396703,ENSG00000259981
ENSG00000259028.1_8,0.026463330794704833,ENSG00000259028
ENSG00000287961.1_5,0.026451391283794427,ENSG00000287961
ENSG00000231510.1_10,0.02642131638323883,LINC02782
ENSG00000226007.3_11,0.02637102310829524,FAM88F
ENSG00000235497.5_8,0.026360489312792702,LINC02923
ENSG00000253644.2_11,0.026357438933750622,LINC02845
ENSG00000287475.1_5,0.026357029780195454,ENSG00000287475
ENSG00000285842.1_4,0.026335711253161677,ENSG00000285842
ENSG00000250437.1_6,0.026290676774705816,LINC02161
ENSG00000236129.1_10,0.026288270558562976,ENSG00000236129
ENSG00000287226.1_5,0.02627015813506962,ENSG00000287226
ENSG00000254020.1_12,0.026268538571972408,ENSG00000254020
ENSG00000189295.13_10,0.0262576030692462,ANKRD62P1-PARP4P3
ENSG00000288747.2_2,0.0262385050452858,ENSG00000288747
ENSG00000224000.1_9,0.026205489846900642,ENSG00000224000
ENSG00000288971.1_1,0.02618096624563553,ENSG00000288971
ENSG00000278924.1_3,0.026142655201653205,ENSG00000278924
ENSG00000227088.2_12,0.026139035198484612,ENSG00000227088
ENSG00000255858.1,0.02613073033502703,RP11-612B6.1
ENSG00000290947.1_2,0.026128634741561112,ENSG00000290947
ENSG00000285751.1_6,0.026101388572307326,ENSG00000285751
ENSG00000289950.1_1,0.02606332119461112,ENSG00000289950
ENSG00000237343.1,0.02604768421462715,RP11-763B22.4
ENSG00000290116.1_1,0.026031055752551345,ENSG00000290116
ENSG00000257784.2_9,0.02602215202576484,LINC02400
ENSG00000278740.1_8,0.02601634999213244,ENSG00000278740
ENSG00000289440.1_1,0.025992850915040232,ENSG00000289440
ENSG00000288095.2_6,0.025986857799198803,ENSG00000288095
ENSG00000289157.1_1,0.02598515284086042,ENSG00000289157
ENSG00000287264.1_3,0.025970294718848465,ENSG00000287264
ENSG00000248588.2_11,0.025915970541492143,ENSG00000248588
ENSG00000275297.1_1,0.025909222979284392,ENSG00000275297
ENSG00000286809.1_4,0.02590860303890871,ENSG00000286809
ENSG00000287374.1_6,0.025897338992880208,ENSG00000287374
ENSG00000233081.1_8,0.02589143087397336,ENSG00000233081
ENSG00000280450.1_7,0.025868930139420012,ENSG00000280450
ENSG00000286563.1_3,0.025800218849954478,ENSG00000286563
ENSG00000284618.1_8,0.025786830865655804,ENSG00000284618
ENSG00000236513.1_10,0.025781603309953972,ENSG00000236513
ENSG00000287730.1_3,0.025770613173035285,ENSG00000287730
ENSG00000231078.1_8,0.025766765820623903,ENSG00000231078
ENSG00000258918.1_11,0.02575898955443862,ENSG00000258918
ENSG00000289482.1_1,0.025752835514259543,ENSG00000289482
ENSG00000227888.4_6,0.025751460914036038,FAM66A
